url,email,sdas
dressupone.com,301,Moved Permanently
dressuppartygames.com,301,Moved Permanently
dressuppink.com,301,Moved Permanently
dressupuppartygames.com,301,Moved Permanently
dressupwho.com,301,Moved Permanently
drewreports.com,301,Moved Permanently
drf.com,301,Moved Permanently
drive.com.au,302,Found
drivearcade.com,301,Moved Permanently
dropcable.info,200,OK
dropioke.com,200,OK
drudgereportarchives.com,200,OK
drugs.com,301,Moved Permanently
drumpublications.org,200,OK
drweil.com,301,Moved Permanently
dsmtalk.com,301,Moved Permanently
dsmtuners.com,301,Moved Permanently
dsogaming.com,301,Moved Permanently
dualshockers.com,301,Moved Permanently
dubbed-scene.com,403,Forbidden
dubbedanime.net,200,OK
dubbedanime.tv,200,OK
dubbedepisodes.com,301,Moved Permanently
dubbedepisodes.net,301,Moved Permanently
dubbedepisodes.org,301,Moved Permanently
dubzonline.com,301,Moved Permanently
dubzonline.net,301,Moved Permanently
ducati.ms,301,Moved Permanently
duckarcade.com,301,Moved Permanently
duckhuntingchat.com,301,Moved Permanently
ducknet.net,301,Moved Permanently
dudeiwantthat.com,301,Moved Permanently
dudemom.com,200,OK
dumage.com,200,OK
dumb.com,200,OK
dummies.com,301,Moved Permanently
dumpaday.com,301,Moved Permanently
dumpert.nl,301,Moved Permanently
dvdactive.com,302,Found
dvdtalk.com,301,Moved Permanently
dvdverdict.com,301,Moved Permanently
dve.com,301,Moved Permanently
dwaynejohnsonfans.co.uk,200,OK
dwnews.com,301,Moved Permanently
dxpnet.com,301,Moved Permanently
dzairshow.com,302,Found
dzango.tv,301,Moved Permanently
e-chords.com,301,Moved Permanently
e-iphoneunlock.com,200,OK
e-streams.tv,200,OK
eagle969.com,302,Found
eamobile.com,301,Moved Permanently
earthlink.com,302,Found
earthlink.net,302,Found
earthsky.org,200,OK
easports.com,301,Moved Permanently
eastandard.net,200,OK
eastcoasthavoc.com,200,OK
easy-immune-health.com,301,Moved Permanently
easy991.com,200,OK
easybabylife.com,301,Moved Permanently
easybib.com,301,Moved Permanently
easybib.org,301,Moved Permanently
easyretro.com,301,Moved Permanently
easytuts.us,302,Found
eatdiabetic.com,200,OK
eatliverun.com,301,Moved Permanently
eatsmarter.de,200,OK
eb.com,301,Moved Permanently
ebay.co.uk,301,Moved Permanently
ebay.de,301,Moved Permanently
ebayclassifieds.com,301,Moved Permanently
ebcbroadcast.com,301,Moved Permanently
ebenta.com,302,Moved Temporarily
ebentatube.com,302,Moved Temporarily
ebookee.net,301,Moved Permanently
ebookpdflibrary.com,301,Moved Permanently
ebooks-gratuit.com,200,OK
ecanadanow.com,301,Moved Permanently
echo-online.de,301,Moved Permanently
eclypsia.com,301,Moved Permanently
ecoemploy.com,200,OK
ecolivingfortoday.com,200,OK
ecostream.tv,200,OK
edelight.de,301,Moved Permanently
edgelittlerock.com,301,Moved Permanently
edgerankchecker.com,301,Moved Permanently
edgetulsa.com,200,OK
educationgeniusgames.com,200,OK
edugeek.net,301,Moved Permanently
eeggs.com,200,OK
efacts.com,500,Internal Server Error
efashiontips.com,200,OK
efl.org.au,200,OK
eggglad.com,301,Moved Permanently
egglad.com,301,Moved Permanently
egrana.com.br,200,OK
egreetings.com,302,Found
egyup.com,200,OK
ehostica.info,301,Moved Permanently
ehowenespanol.com,301,Moved Permanently
einthusan.com,200,OK
ejashiko.com,301,Moved Permanently
ejobs.org,200,OK
ekaterinagerasimova.ru,301,Moved Permanently
ekoreantv.com,301,Moved Permanently
el-nacional.com,301,Moved Permanently
el3ab.com,301,Moved Permanently
elaph.com,200,OK
elbotola.com,301,Moved Permanently
elchoyerotv.com,301,Moved Permanently
elclasificado.com,200,OK
elcomercio.es,301,Moved Permanently
eldiariomontanes.es,301,Moved Permanently
electric969.com,200,OK
electricfm.com,301,Moved Permanently
electricmustache.com,301,Moved Permanently
elektra.com,301,Moved Permanently
elementownersclub.com,301,Moved Permanently
elespectador.com,301,Moved Permanently
elitedailypod.com,301,Moved Permanently
elitepowered.com,200,OK
elitistjerks.com,301,Moved Permanently
elladaily.com,301,Moved Permanently
ellahoy.es,301,Moved Permanently
ellentv.com,301,Moved Permanently
elleuk.com,301,Moved Permanently
ellevarner.co.uk,200,OK
elmueble.com,301,Moved Permanently
elnortedecastilla.es,301,Moved Permanently
elouai.com,200,OK
elpatron1053.com,301,Moved Permanently
elplural.com,302,Moved Temporarily
eluniversal.com.mx,200,OK
elvisduran.com,301,Moved Permanently
elyrics.net,301,Moved Permanently
elyricsworld.com,301,Moved Permanently
elzolradio.com,301,Moved Permanently
embedly.com,301,Moved Permanently
emedtv.com,302,Found
eminemworld.co.uk,200,OK
emmawatsonfans.co.uk,200,OK
empireonline.com,301,Moved Permanently
empoweryourbodypod.com,200,OK
empowher.com,301,Moved Permanently
emuparadise.me,301,Moved Permanently
enagames.com,301,Moved Permanently
enature.com,302,Object moved
endonline.com,302,Found
enelbrasero.com,301,Moved Permanently
eneltono.com,463,
energy101fm.com,301,Moved Permanently
energy1037.com,302,Found
energydigital.com,301,Moved Permanently
energystockchannel.com,302,Found
english-for-students.com,301,Moved Permanently
englishanimes.com,301,Moved Permanently
englishclub.com,301,Moved Permanently
englishforums.com,301,Moved Permanently
englishrussia.com,200,OK
engrz.com,301,Moved Permanently
enikos.gr,301,Moved Permanently
enjoydressup.com,301,Moved Permanently
enlyt.tv,302,Found
enotalone.com,301,Moved Permanently
enotes.com,301,Moved Permanently
ensonhaber.com,301,Moved Permanently
enstarz.com,301,Moved Permanently
enterko.com,302,Found
entertainment-focus.com,301,Moved Permanently
entertainment-information-guide.net,301,Moved Permanently
entertainmentceleb.com,301,Moved Permanently
entertainmentnewsstories.com,301,Moved Permanently
entertainmentwise.com,301,Moved Permanently
entertainow.com,301,Moved Permanently
entertaintrain.com,200,OK
entravisionvideo.com,302,Redirect
entrepeneur.com,463,
entrevue.fr,301,Moved Permanently
entropiapartners.com,302,Object moved
entstarz.com,301,Moved Permanently
enveromedia.com,301,Moved Permanently
eonline.com,301,Moved Permanently
eorthopod.com,200,OK
epdrama.com,301,Moved Permanently
epforums.org,301,Moved Permanently
ephotozine.com,301,Moved Permanently
epicdpic.com,404,Not Found
epicpost.com,200,OK
epicweird.com,301,Moved Permanently
epochtimes.de,301,Moved Permanently
epom.com,301,Moved Permanently
eqads.com,301,Moved Permanently
equestriadaily.com,301,Moved Permanently
equire.com,200,OK
equities.com,301,Moved Permanently
equityclock.com,301,Moved Permanently
esamaya.com,403,Forbidden
escapegames.com,200,OK
escapegames24.com,301,Moved Permanently
escapetheroomgames.net,200,OK
escapewizard.com,301,Moved Permanently
eschatonblog.com,301,Moved Permanently
esklavos.com,301,Moved Permanently
esl.tv,302,Moved Temporarily
eslamoda.com,200,OK
espn1320.net,302,Found
espn961.com,301,Moved Permanently
esports-nation.com,200,OK
essence.com,301,Moved Permanently
estellemusic.com,200,OK
eternallyfashion.com,301,Moved Permanently
etfchannel.com,302,Found
ethiocinemareview.com,301,Moved Permanently
ethiopianreview.info,302,Moved Temporarily
etonline.com,301,Moved Permanently
etsiresepti.fi,301,Moved Permanently
etsn.fm,200,OK
eudict.com,200,OK
euemtoronto.com,301,Moved Permanently
eugostodisto.com,301,Moved Permanently
eurocarblog.com,301,Moved Permanently
europaplus.ru,301,Moved Permanently
europe.com,200,OK
euroresidentes.com,301,Moved Permanently
eurosptp.com,301,Moved Permanently
eurthisnthat.com,301,Moved Permanently
eva955.com,301,Moved Permanently
eventoshq.me,301,Moved Permanently
everydayhealth.com,301,Found
everydiet.org,301,Moved Permanently
everyjoe.com,301,Moved Permanently
everymanbusiness.com,301,Moved Permanently
everyone.net,200,OK
everyoneloveshiphop.com,200,OK
everyrecipe.com.au,301,Moved Permanently
everythingpreschool.com,200,OK
evilandgood.com,200,OK
evilavatar.com,200,OK
evilbeetgossip.com,301,Moved Permanently
evilchili.com,302,Found
evilmilk.com,301,Moved Permanently
evo.co.uk,301,Moved Permanently
evolution1017.com,301,Moved Permanently
evolutionm.net,301,Moved Permanently
evony.com,302,Moved Temporarily
evotuners.net,301,Moved Permanently
evoxtelevision.com,200,OK
evworld.com,200,OK
ew.com,301,Moved Permanently
ewordtoday.com,301,Moved Permanently
exchangerate.com,301,Moved Permanently
exclusiveaccess.net,416,Requested Range Not Satisfiable
exercisearcade.com,200,OK
exophase.com,301,Moved Permanently
expandedbooks.com,200,OK
experienceproject.com,301,Moved Permanently
expertreviews.co.uk,301,Moved Permanently
explosm.net,200,OK
express.pk,301,Moved Permanently
expressen.se,301,Moved Permanently
exrx.net,200,OK
extabit.com,301,Moved Permanently
extracontinue.com,500,Internal Server Error
extranews.net,200,OK
extremefitness.com,301,Moved Permanently
eyeonanime.com,200,OK
eyewitnesstohistory.com,200,OK
ez103.com,301,Moved Permanently
ezcouponsearch.com,301,Moved Permanently
ezphim.com,200,OK
eztakes.com,200,OK
f150forum.com,301,Moved Permanently
f150online.com,301,Moved Permanently
f16games.com,200,OK
f4wonline.com,301,Moved Permanently
fabuloustravel.com,301,Moved Permanently
factmonster.com,301,Moved Permanently
factsforkids.net,200,OK
fail.nl,301,Moved Permanently
failbase.net,403,Forbidden
failblog.org,301,Moved Permanently
fakeip.org,200,OK
fallout3nexus.com,301,Moved Permanently
fame10.com,301,http://www.fame10.com/
famemusic.com,301,MOVED PERMANENTLY
familia.com.br,200,OK
familycircle.com,301,Moved Permanently
familyfeud.com,301,Moved Permanently
familyfriendpoems.com,301,Moved Permanently
familygamefactory.com,200,OK
familyguydirect.com,301,Moved Permanently
familyguyepisodes.com,301,Moved Permanently
familyshare.com,200,OK
famousbirthdays.com,301,Moved Permanently
famouspoetsandpoems.com,200,OK
fandango.com,301,Moved Permanently
fandom.com,302,Found
fanfiktion.de,301,Moved Permanently
fanpage.it,301,Moved Permanently
fansonline.net,200,OK
fansshare.co.uk,200,OK
fansshare.net,301,Moved Permanently
fantage.com,200,OK
fantasticcontraption.com,200,OK
fantasyesports.com,200,OK
fantasyfungames.com,200,OK
fantasypros.com,301,Moved Permanently
farlex.com,200,OK
farmerama.com,301,Moved Permanently
farmjournal.com,301,Moved Permanently
farmville.com,200,OK
farsi1hd.biz,301,Moved Permanently
farsi1hd.com,200,OK
fashionablygeek.com,200,OK
fashionbombdaily.com,200,OK
fashionboutique.com,463,
fashiongonerogue.com,301,Moved Permanently
fashionlounge.de,301,Moved Permanently
fashionmodeldirectory.com,301,Moved Permanently
fashionnews.com,301,Moved Permanently
fashionpaki.com,200,OK
fashionstyle.com,200,OK
fashionsx.org,200,OK
fastfever.com,301,Moved Permanently
fastgames.com,301,Moved Permanently
faststream.in,301,Moved Permanently
fatakat.com,200,OK
fatequiz.com,200,OK
fatratgames.com,200,OK
favecrafts.com,301,Moved Permanently
favmv.com,301,Moved Permanently
fborfw.com,200,OK
fbsbx.com,302,Found
fc2.com,200,OK
fcitalia.com,301,Moved Permanently
feastofmusic.com,301,Moved Permanently
feedburner.com,301,Moved Permanently
feedingbig.com,200,OK
feedio.net,302,Found
feerik.com,200,OK
fegn.com,200,OK
feistyfrugalandfabulous.com,200,OK
feltet.dk,200,OK
femguide.com,302,Found
ferrari-talk.com,301,Moved Permanently
fetchnation.com,301,Moved Permanently
fettspielen.de,301,Moved Permanently
ffcars.com,301,Moved Permanently
ffog.fr,200,OK
ffxiclopedia.org,301,Moved Permanently
fiat.it,301,Moved Permanently
fieldandstream.com,403,Forbidden
fifa-infinity.com,301,Moved Permanently
fifa.com,301,Moved Permanently
fifasoccerblog.com,200,OK
fiftiesweb.com,403,Forbidden
fightnext.com,302,Moved Temporarily
filesflash.com,200,OK
filgoal.com,301,Moved Permanently
filipinotvtambayan.com,302,Found
film.com,301,Moved Permanently
film.ru,301,Moved Permanently
film2us.com,200,OK
filmannex.com,301,Moved Permanently
filmcritic.com,302,Moved Temporarily
filmcukkaa.org,200,OK
filmfare.com,301,Moved Permanently
filmfirstlook.com,301,Moved Permanently
filmizlepi.com,200,OK
filmjournal.com,301,Moved Permanently
filmonic.com,200,OK
filmpjes24.nl,200,OK
filmschoolrejects.com,200,OK
filmshowonline.net,301,Moved Permanently
filmsite.org,301,Moved Permanently
filmsnmovies.com,301,Moved Permanently
filmsnmusic.com,301,Moved Permanently
filmted.com,200,OK
filmtrailerhub.com,200,OK
filmtrailers.net,302,Moved Temporarily
filmvdo.com,301,Moved Permanently
filsh.net,301,Moved Permanently
fimfiction.net,301,Moved Permanently
financeaware.com,200,OK
financedelivery.com,302,Found
finder.com,301,Moved Permanently
finditquick.com,404,Not Found
findlaw.com,301,Moved Permanently
finheaven.com,301,Moved Permanently
fintrend.com,200,OK
firearmstalk.com,301,Moved Permanently
firebirdnation.com,301,Moved Permanently
firstcovers.com,301,Moved Permanently
firstlightradio.com,301,Moved Permanently
firstpagenetwork.com,301,Moved Permanently
firstshowing.net,301,Moved Permanently
firstworldprblems.com,302,Moved Temporarily
fishforums.com,301,Moved Permanently
fistintheair.com,200,OK
fitclick.com,200,OK
fitday.com,301,Moved Permanently
fitfreak.net,301,Moved Permanently
fitnessrider.com,403,Forbidden
fitnessviews.com,301,Moved Permanently
fitnesswow.com,200,OK
fitownersclub.com,301,Moved Permanently
fitpregnancy.com,301,Moved Permanently
fitsavvy.com,301,Moved Permanently
fitwatch.com,301,Moved Permanently
fitzandvig.com,301,Moved Permanently
fiverr.com,301,Moved Permanently
fizzy.com,302,Found
flabber.nl,302,Moved Temporarily
flags.net,200,OK
flamingcheftv.com,301,Moved Permanently
flasharcade.com,301,Moved Permanently
flasharcadegamessite.com,403,Forbidden
flashboardgames.com,200,OK
flashcoms.com,301,Moved Permanently
flashgamenation.com,301,Moved Permanently
flashgames.ru,301,Moved Permanently
flashgames247.com,301,Moved Permanently
flashgor.com,200,OK
flashracingonline.com,302,Moved Temporarily
flashshooter.com,200,OK
flashtrackz.com,200,OK
flashx.tv,200,OK
fleaflicker.com,301,Moved Permanently
flesheatingzipper.com,301,Moved Permanently
flickr.com,302,Moved Temporarily
flimsansar.com,200,OK
flingo.com,463,
flingo.tv,200,OK
flipline.com,301,Moved Permanently
fliplinestudios.com,200,OK
flix66.com,200,OK
flixist.com,301,Moved Permanently
flixninja.com,200,OK
flixster.com,301,Moved Permanently
flonga.com,200,OK
floridatravellife.com,301,Moved Permanently
floswimming.org,301,Moved Permanently
flowhot.net,200,OK
fly92.com,200,OK
flyestkicks.com,403,Forbidden
flyordie.com,301,Moved Permanently
fm-v.com,200,OK
fm100memphis.com,302,Found
fm104.ie,301,Moved Permanently
fm106.com,301,Moved Permanently
fm929country.com,302,Moved Temporarily
fm98wjlb.com,301,Moved Permanently
fmgwomensnetwork.com,200,OK
fmsads.com,200,OK
fogpog.com,200,OK
fonearena.com,301,Moved Permanently
food-beverage-news.com,200,OK
food.com,301,Moved Permanently
foodgawker.com,301,
foodieblogroll.com,200,OK
foodnrecipe.com,301,Moved Permanently
foodplus.tv,200,OK
foodrepublic.com,301,Moved Permanently
foodsogoodmall.com,200,OK
fool.jp,301,Moved Permanently
foot-pain-explained.com,301,Moved Permanently
footballdocs.com,301,Moved Permanently
footballforum.com,301,Moved Permanently
footballgames.net,301,Moved Permanently
footballmedia.com,301,Moved Permanently
footballorgin.com,200,OK
footballroar.com,200,OK
footballtarget.com,301,Moved Permanently
fooyoh.com,200,OK
ford-trucks.com,301,Moved Permanently
fordescape.org,301,Moved Permanently
fordforums.com,301,Moved Permanently
fordgt500.com,301,Moved Permanently
fordinsidenews.com,301,Moved Permanently
fordranger.net,200,OK
forher.de,301,Moved Permanently
foroactivo.com,301,Moved Permanently
forrent.com,301,Moved Permanently
forthemommas.com,200,OK
fotomage.com,301,Moved Permanently
fox.com,301,Moved Permanently
fox.com.au,301,Moved Permanently
fox951.com,301,Moved Permanently
foxinflats.com.au,301,Moved Permanently
foxlifetv.nl,301,Moved Permanently
foxmoviechannel.com,404,Not Found
foxrocks.com,301,Moved Permanently
foxsearchlight.com,301,Moved Permanently
foxsportsnorth.com,301,Moved Permanently
fpsplay.com,200,OK
frag-movies.com,301,Moved Permanently
fraggednation.com,301,Moved Permanently
fragmanlar.com,200,OK
fraja-maroc.net,301,Moved Permanently
freddyo.com,200,OK
free-codecs.com,301,Moved Permanently
free-e-cards-online.com,200,OK
free-extras.com,200,OK
free-game-arcade.com,200,OK
free-loops.com,200,OK
free-web.com,200,OK
free0098.com,200,OK
free021.com,301,Moved Permanently
freeandroidtv.com,200,OK
freeanime.com,200,OK
freearcade.com,200,OK
freeautomobile.net,301,Moved Permanently
freebbs.tw,200,OK
freecandy.com,301,Moved Permanently
freecartoongames.net,403,Forbidden
freecaster.tv,200,OK
freecodesource.com,200,OK
freedom.com,301,Moved Permanently
freeegaming.com,301,Moved Permanently
freefootballgames.org,301,Moved Permanently
freeforums.org,301,Moved Permanently
freegamehub.com,200,OK
freegamesfinder.com,463,
freegamesinc.com,301,Moved Permanently
freegamespy.com,302,Found
freegamewall.com,302,Moved Temporarily
freehindiflix.com,302,Found
freemania.net,301,Moved Permanently
freemooviesonline.com,301,Moved Permanently
freene.net,200,OK
freepatriot.org,400,BAD REQUEST
freepik.com,301,Moved Permanently
freepinoytvshows.net,200,OK
freeroms.com,200,OK
freeshoutbox.net,302,Moved Temporarily
freestreams.com,200,OK
freetechbooks.com,200,OK
freetetris.org,301,Moved Permanently
freethesaurus.net,200,OK
freetoon.com,403,Forbidden
freetranslation.com,301,Moved Permanently
freewebview.com,403,Forbidden
freewoodworkingplan.com,200,OK
freeworldgroup.com,301,Moved Permanently
freggers.com,301,Moved Permanently
french-news.fr,301,Moved Permanently
frequency.com,301,Moved Permanently
fresh100.com,301,Moved Permanently
fresh1025.com,301,Moved Permanently
fresh1027.com,301,Moved Permanently
fresharcade.com,200,OK
freshersworld.com,503,Service Unavailable: Back-end server is at capacity
freshnewtracks.com,200,OK
freshome.com,200,OK
freshprincetv.net,301,Moved Permanently
freshvideos.fr,200,OK
fridaycinemas.com,200,OK
friendlyanimalvideos.com,301,Moved Permanently
friendlygreeting.com,302,Found
friendscompanydsk.com,200,OK
friendskorner.com,200,OK
